"pcr","size","sex","index","year","station","julian","latitude","depth","temperature","fourth.root.cpue70","pc1"
0,76,"1","4","2015","T-28",201,61.34094,96,-0.6,10.3910366890264,1.2816703536485
0,78,"1","4","2015","T-28",201,61.34094,96,-0.6,10.3910366890264,1.2816703536485
1,63,"1","4","2015","T-29",201,61.32707,107,1.1,8.25694477240986,0.762084171967319
0,67,"1","4","2015","T-29",201,61.32707,107,1.1,8.25694477240986,0.762084171967319
0,67,"1","4","2015","T-29",201,61.32707,107,1.1,8.25694477240986,0.762084171967319
0,67,"1","4","2015","T-29",201,61.32707,107,1.1,8.25694477240986,0.762084171967319
0,68,"1","4","2015","T-29",201,61.32707,107,1.1,8.25694477240986,0.762084171967319
0,70,"1","4","2015","T-29",201,61.32707,107,1.1,8.25694477240986,0.762084171967319
0,70,"1","4","2015","T-29",201,61.32707,107,1.1,8.25694477240986,0.762084171967319
0,71,"1","4","2015","T-29",201,61.32707,107,1.1,8.25694477240986,0.762084171967319
0,71,"1","4","2015","T-29",201,61.32707,107,1.1,8.25694477240986,0.762084171967319
0,72,"1","4","2015","T-29",201,61.32707,107,1.1,8.25694477240986,0.762084171967319
1,72,"1","4","2015","T-29",201,61.32707,107,1.1,8.25694477240986,0.762084171967319
0,72,"1","4","2015","T-29",201,61.32707,107,1.1,8.25694477240986,0.762084171967319
1,74,"1","4","2015","T-29",201,61.32707,107,1.1,8.25694477240986,0.762084171967319
0,74,"1","4","2015","T-29",201,61.32707,107,1.1,8.25694477240986,0.762084171967319
0,75,"1","4","2015","T-29",201,61.32707,107,1.1,8.25694477240986,0.762084171967319
1,75,"1","4","2015","T-29",201,61.32707,107,1.1,8.25694477240986,0.762084171967319
0,75,"1","4","2015","T-29",201,61.32707,107,1.1,8.25694477240986,0.762084171967319
0,75,"1","4","2015","T-29",201,61.32707,107,1.1,8.25694477240986,0.762084171967319
0,76,"1","4","2015","T-29",201,61.32707,107,1.1,8.25694477240986,0.762084171967319
0,77,"1","4","2015","T-29",201,61.32707,107,1.1,8.25694477240986,0.762084171967319
0,77,"1","4","2015","T-29",201,61.32707,107,1.1,8.25694477240986,0.762084171967319
0,78,"1","4","2015","T-29",201,61.32707,107,1.1,8.25694477240986,0.762084171967319
0,78,"1","4","2015","T-29",201,61.32707,107,1.1,8.25694477240986,0.762084171967319
0,79,"1","4","2015","T-29",201,61.32707,107,1.1,8.25694477240986,0.762084171967319
0,80,"1","4","2015","T-29",201,61.32707,107,1.1,8.25694477240986,0.762084171967319
0,80,"1","4","2015","T-29",201,61.32707,107,1.1,8.25694477240986,0.762084171967319
0,80,"1","4","2015","T-29",201,61.32707,107,1.1,8.25694477240986,0.762084171967319
0,80,"1","4","2015","T-29",201,61.32707,107,1.1,8.25694477240986,0.762084171967319
0,81,"1","4","2015","T-29",201,61.32707,107,1.1,8.25694477240986,0.762084171967319
0,83,"1","4","2015","T-29",201,61.32707,107,1.1,8.25694477240986,0.762084171967319
0,83,"1","4","2015","T-29",201,61.32707,107,1.1,8.25694477240986,0.762084171967319
0,84,"1","4","2015","T-29",201,61.32707,107,1.1,8.25694477240986,0.762084171967319
0,89,"1","4","2015","T-29",201,61.32707,107,1.1,8.25694477240986,0.762084171967319
0,89,"1","4","2015","T-29",201,61.32707,107,1.1,8.25694477240986,0.762084171967319
0,74,"1","4","2015","T-30",201,61.3367,116,1.3,5.98234371306432,0.705343258292846
0,78,"1","4","2015","T-30",201,61.3367,116,1.3,5.98234371306432,0.705343258292846
0,90,"1","4","2015","T-30",201,61.3367,116,1.3,5.98234371306432,0.705343258292846
0,90,"1","4","2015","T-30",201,61.3367,116,1.3,5.98234371306432,0.705343258292846
0,94,"1","4","2015","T-30",201,61.3367,116,1.3,5.98234371306432,0.705343258292846
1,50,"2","4","2015","T-30",201,61.3367,116,1.3,5.98234371306432,0.705343258292846
1,21.2,"1","4","2015","U-27",199,61.66764,85,-1.3,9.01570954087504,1.48842462469453
1,26.4,"1","4","2015","U-27",199,61.66764,85,-1.3,9.01570954087504,1.48842462469453
0,34.1,"1","4","2015","U-27",199,61.66764,85,-1.3,9.01570954087504,1.48842462469453
0,39.6,"1","4","2015","U-27",199,61.66764,85,-1.3,9.01570954087504,1.48842462469453
0,40.4,"1","4","2015","U-27",199,61.66764,85,-1.3,9.01570954087504,1.48842462469453
1,48.9,"1","4","2015","U-27",199,61.66764,85,-1.3,9.01570954087504,1.48842462469453
0,56.5,"1","4","2015","U-27",199,61.66764,85,-1.3,9.01570954087504,1.48842462469453
0,59,"1","4","2015","U-27",199,61.66764,85,-1.3,9.01570954087504,1.48842462469453
1,61,"1","4","2015","U-27",199,61.66764,85,-1.3,9.01570954087504,1.48842462469453
0,66.3,"1","4","2015","U-27",199,61.66764,85,-1.3,9.01570954087504,1.48842462469453
0,67.6,"1","4","2015","U-27",199,61.66764,85,-1.3,9.01570954087504,1.48842462469453
1,68.5,"1","4","2015","U-27",199,61.66764,85,-1.3,9.01570954087504,1.48842462469453
1,86.7,"1","4","2015","U-27",199,61.66764,85,-1.3,9.01570954087504,1.48842462469453
0,26.5,"2","4","2015","U-27",199,61.66764,85,-1.3,9.01570954087504,1.48842462469453
0,36.7,"2","4","2015","U-27",199,61.66764,85,-1.3,9.01570954087504,1.48842462469453
0,37.9,"2","4","2015","U-27",199,61.66764,85,-1.3,9.01570954087504,1.48842462469453
0,39.3,"2","4","2015","U-27",199,61.66764,85,-1.3,9.01570954087504,1.48842462469453
0,43.7,"2","4","2015","U-27",199,61.66764,85,-1.3,9.01570954087504,1.48842462469453
0,52.8,"2","4","2015","U-27",199,61.66764,85,-1.3,9.01570954087504,1.48842462469453
1,61.8,"2","4","2015","U-27",199,61.66764,85,-1.3,9.01570954087504,1.48842462469453
0,53,"1","4","2015","U-28",201,61.67192,96,-0.6,10.1630543262918,1.41059926192775
0,54,"1","4","2015","U-28",201,61.67192,96,-0.6,10.1630543262918,1.41059926192775
0,56,"1","4","2015","U-28",201,61.67192,96,-0.6,10.1630543262918,1.41059926192775
0,57,"1","4","2015","U-28",201,61.67192,96,-0.6,10.1630543262918,1.41059926192775
0,58,"1","4","2015","U-28",201,61.67192,96,-0.6,10.1630543262918,1.41059926192775
0,58,"1","4","2015","U-28",201,61.67192,96,-0.6,10.1630543262918,1.41059926192775
0,59,"1","4","2015","U-28",201,61.67192,96,-0.6,10.1630543262918,1.41059926192775
0,59,"1","4","2015","U-28",201,61.67192,96,-0.6,10.1630543262918,1.41059926192775
1,59,"1","4","2015","U-28",201,61.67192,96,-0.6,10.1630543262918,1.41059926192775
0,60,"1","4","2015","U-28",201,61.67192,96,-0.6,10.1630543262918,1.41059926192775
0,61,"1","4","2015","U-28",201,61.67192,96,-0.6,10.1630543262918,1.41059926192775
0,61,"1","4","2015","U-28",201,61.67192,96,-0.6,10.1630543262918,1.41059926192775
0,62,"1","4","2015","U-28",201,61.67192,96,-0.6,10.1630543262918,1.41059926192775
0,63,"1","4","2015","U-28",201,61.67192,96,-0.6,10.1630543262918,1.41059926192775
0,63,"1","4","2015","U-28",201,61.67192,96,-0.6,10.1630543262918,1.41059926192775
0,63,"1","4","2015","U-28",201,61.67192,96,-0.6,10.1630543262918,1.41059926192775
0,64,"1","4","2015","U-28",201,61.67192,96,-0.6,10.1630543262918,1.41059926192775
0,65,"1","4","2015","U-28",201,61.67192,96,-0.6,10.1630543262918,1.41059926192775
0,68,"1","4","2015","U-28",201,61.67192,96,-0.6,10.1630543262918,1.41059926192775
0,72,"1","4","2015","U-28",201,61.67192,96,-0.6,10.1630543262918,1.41059926192775
0,74,"1","4","2015","U-28",201,61.67192,96,-0.6,10.1630543262918,1.41059926192775
0,75,"1","4","2015","U-28",201,61.67192,96,-0.6,10.1630543262918,1.41059926192775
0,52,"1","4","2015","U-29",200,61.665,105,0.7,7.83174353650587,0.948589690039337
0,53,"1","4","2015","U-29",200,61.665,105,0.7,7.83174353650587,0.948589690039337
0,56,"1","4","2015","U-29",200,61.665,105,0.7,7.83174353650587,0.948589690039337
0,57,"1","4","2015","U-29",200,61.665,105,0.7,7.83174353650587,0.948589690039337
0,58,"1","4","2015","U-29",200,61.665,105,0.7,7.83174353650587,0.948589690039337
0,59,"1","4","2015","U-29",200,61.665,105,0.7,7.83174353650587,0.948589690039337
0,60,"1","4","2015","U-29",200,61.665,105,0.7,7.83174353650587,0.948589690039337
0,61,"1","4","2015","U-29",200,61.665,105,0.7,7.83174353650587,0.948589690039337
0,61,"1","4","2015","U-29",200,61.665,105,0.7,7.83174353650587,0.948589690039337
0,61,"1","4","2015","U-29",200,61.665,105,0.7,7.83174353650587,0.948589690039337
0,61,"1","4","2015","U-29",200,61.665,105,0.7,7.83174353650587,0.948589690039337
0,63,"1","4","2015","U-29",200,61.665,105,0.7,7.83174353650587,0.948589690039337
0,65,"1","4","2015","U-29",200,61.665,105,0.7,7.83174353650587,0.948589690039337
0,65,"1","4","2015","U-29",200,61.665,105,0.7,7.83174353650587,0.948589690039337
0,65,"1","4","2015","U-29",200,61.665,105,0.7,7.83174353650587,0.948589690039337
0,67,"1","4","2015","U-29",200,61.665,105,0.7,7.83174353650587,0.948589690039337
0,68,"1","4","2015","U-29",200,61.665,105,0.7,7.83174353650587,0.948589690039337
0,68,"1","4","2015","U-29",200,61.665,105,0.7,7.83174353650587,0.948589690039337
0,69,"1","4","2015","U-29",200,61.665,105,0.7,7.83174353650587,0.948589690039337
0,70,"1","4","2015","U-29",200,61.665,105,0.7,7.83174353650587,0.948589690039337
0,72,"1","4","2015","U-29",200,61.665,105,0.7,7.83174353650587,0.948589690039337
0,74,"1","4","2015","U-29",200,61.665,105,0.7,7.83174353650587,0.948589690039337
0,74,"1","4","2015","U-29",200,61.665,105,0.7,7.83174353650587,0.948589690039337
0,77,"1","4","2015","U-29",200,61.665,105,0.7,7.83174353650587,0.948589690039337
0,77,"1","4","2015","U-29",200,61.665,105,0.7,7.83174353650587,0.948589690039337
0,78,"1","4","2015","U-29",200,61.665,105,0.7,7.83174353650587,0.948589690039337
1,78,"1","4","2015","U-29",200,61.665,105,0.7,7.83174353650587,0.948589690039337
0,79,"1","4","2015","U-29",200,61.665,105,0.7,7.83174353650587,0.948589690039337
0,80,"1","4","2015","U-29",200,61.665,105,0.7,7.83174353650587,0.948589690039337
0,81,"1","4","2015","U-29",200,61.665,105,0.7,7.83174353650587,0.948589690039337
0,82,"1","4","2015","U-29",200,61.665,105,0.7,7.83174353650587,0.948589690039337
0,82,"1","4","2015","U-29",200,61.665,105,0.7,7.83174353650587,0.948589690039337
0,83,"1","4","2015","U-29",200,61.665,105,0.7,7.83174353650587,0.948589690039337
1,83,"1","4","2015","U-29",200,61.665,105,0.7,7.83174353650587,0.948589690039337
0,86,"1","4","2015","U-29",200,61.665,105,0.7,7.83174353650587,0.948589690039337
0,86,"1","4","2015","U-29",200,61.665,105,0.7,7.83174353650587,0.948589690039337
0,86,"1","4","2015","U-29",200,61.665,105,0.7,7.83174353650587,0.948589690039337
0,86,"1","4","2015","U-29",200,61.665,105,0.7,7.83174353650587,0.948589690039337
0,87,"1","4","2015","U-29",200,61.665,105,0.7,7.83174353650587,0.948589690039337
0,90,"1","4","2015","U-29",200,61.665,105,0.7,7.83174353650587,0.948589690039337
0,90,"1","4","2015","U-29",200,61.665,105,0.7,7.83174353650587,0.948589690039337
0,92,"1","4","2015","U-29",200,61.665,105,0.7,7.83174353650587,0.948589690039337
0,52,"1","4","2015","V-27",200,61.99971,81,-1,7.06554582055686,1.59315487628973
0,55,"1","4","2015","V-27",200,61.99971,81,-1,7.06554582055686,1.59315487628973
0,56,"1","4","2015","V-27",200,61.99971,81,-1,7.06554582055686,1.59315487628973
0,59,"1","4","2015","V-27",200,61.99971,81,-1,7.06554582055686,1.59315487628973
0,59,"1","4","2015","V-27",200,61.99971,81,-1,7.06554582055686,1.59315487628973
0,60,"1","4","2015","V-27",200,61.99971,81,-1,7.06554582055686,1.59315487628973
0,61,"1","4","2015","V-27",200,61.99971,81,-1,7.06554582055686,1.59315487628973
0,64,"1","4","2015","V-27",200,61.99971,81,-1,7.06554582055686,1.59315487628973
0,65,"1","4","2015","V-27",200,61.99971,81,-1,7.06554582055686,1.59315487628973
0,72,"1","4","2015","V-27",200,61.99971,81,-1,7.06554582055686,1.59315487628973
0,46,"2","4","2015","V-27",200,61.99971,81,-1,7.06554582055686,1.59315487628973
0,48,"2","4","2015","V-27",200,61.99971,81,-1,7.06554582055686,1.59315487628973
0,49,"2","4","2015","V-27",200,61.99971,81,-1,7.06554582055686,1.59315487628973
0,53,"1","4","2015","V-28",200,62.0004,90,-0.4,9.41497852429813,1.41194719595434
1,55,"1","4","2015","V-28",200,62.0004,90,-0.4,9.41497852429813,1.41194719595434
0,56,"1","4","2015","V-28",200,62.0004,90,-0.4,9.41497852429813,1.41194719595434
0,56,"1","4","2015","V-28",200,62.0004,90,-0.4,9.41497852429813,1.41194719595434
0,57,"1","4","2015","V-28",200,62.0004,90,-0.4,9.41497852429813,1.41194719595434
0,57,"1","4","2015","V-28",200,62.0004,90,-0.4,9.41497852429813,1.41194719595434
0,57,"1","4","2015","V-28",200,62.0004,90,-0.4,9.41497852429813,1.41194719595434
0,58,"1","4","2015","V-28",200,62.0004,90,-0.4,9.41497852429813,1.41194719595434
0,60,"1","4","2015","V-28",200,62.0004,90,-0.4,9.41497852429813,1.41194719595434
0,60,"1","4","2015","V-28",200,62.0004,90,-0.4,9.41497852429813,1.41194719595434
1,61,"1","4","2015","V-28",200,62.0004,90,-0.4,9.41497852429813,1.41194719595434
0,62,"1","4","2015","V-28",200,62.0004,90,-0.4,9.41497852429813,1.41194719595434
0,63,"1","4","2015","V-28",200,62.0004,90,-0.4,9.41497852429813,1.41194719595434
0,64,"1","4","2015","V-28",200,62.0004,90,-0.4,9.41497852429813,1.41194719595434
1,65,"1","4","2015","V-28",200,62.0004,90,-0.4,9.41497852429813,1.41194719595434
0,65,"1","4","2015","V-28",200,62.0004,90,-0.4,9.41497852429813,1.41194719595434
0,67,"1","4","2015","V-28",200,62.0004,90,-0.4,9.41497852429813,1.41194719595434
0,70,"1","4","2015","V-28",200,62.0004,90,-0.4,9.41497852429813,1.41194719595434
0,91,"1","4","2015","V-28",200,62.0004,90,-0.4,9.41497852429813,1.41194719595434
0,48,"2","4","2015","V-28",200,62.0004,90,-0.4,9.41497852429813,1.41194719595434
0,50,"2","4","2015","V-28",200,62.0004,90,-0.4,9.41497852429813,1.41194719595434
0,55.1,"1","6","2016","I-21",181,57.66656,73,4.6,5.03369866608129,-3.0447316395849
0,85.2,"1","6","2016","I-22",181,57.66863,85,4.5,5.36271177226664,-3.01367922150075
0,78,"1","6","2016","I-22",181,57.66863,85,4.5,5.36271177226664,-3.01367922150075
0,60,"1","6","2016","I-22",181,57.66863,85,4.5,5.36271177226664,-3.01367922150075
0,71.5,"1","6","2016","I-22",181,57.66863,85,4.5,5.36271177226664,-3.01367922150075
0,82.9,"1","6","2016","I-22",181,57.66863,85,4.5,5.36271177226664,-3.01367922150075
0,67.3,"1","6","2016","I-23",192,57.66754,100,4.6,6.12323470427985,-2.31708512967401
0,69.9,"1","6","2016","I-23",192,57.66754,100,4.6,6.12323470427985,-2.31708512967401
0,77.3,"1","6","2016","I-23",192,57.66754,100,4.6,6.12323470427985,-2.31708512967401
0,59.7,"1","6","2016","I-23",192,57.66754,100,4.6,6.12323470427985,-2.31708512967401
0,75.5,"1","6","2016","I-23",192,57.66754,100,4.6,6.12323470427985,-2.31708512967401
0,81.2,"1","6","2016","I-23",192,57.66754,100,4.6,6.12323470427985,-2.31708512967401
0,79,"1","6","2016","I-23",192,57.66754,100,4.6,6.12323470427985,-2.31708512967401
0,76.6,"1","6","2016","I-23",192,57.66754,100,4.6,6.12323470427985,-2.31708512967401
0,72.1,"1","6","2016","I-23",192,57.66754,100,4.6,6.12323470427985,-2.31708512967401
0,71.1,"1","6","2016","I-23",192,57.66754,100,4.6,6.12323470427985,-2.31708512967401
0,64.1,"1","6","2016","I-23",192,57.66754,100,4.6,6.12323470427985,-2.31708512967401
0,64,"1","6","2016","I-23",192,57.66754,100,4.6,6.12323470427985,-2.31708512967401
0,87,"1","6","2016","I-23",192,57.66754,100,4.6,6.12323470427985,-2.31708512967401
0,57.9,"1","6","2016","IH2120",181,57.50243,68,4.6,4.43114414972614,-3.10866632360168
0,73.9,"1","6","2016","IH2120",181,57.50243,68,4.6,4.43114414972614,-3.10866632360168
0,75.2,"1","6","2016","IH2120",181,57.50243,68,4.6,4.43114414972614,-3.10866632360168
0,58.5,"1","6","2016","JI2120",180,57.84043,72,4.3,12.3912955354476,-2.95237961474403
0,89.7,"1","6","2016","JI2120",180,57.84043,72,4.3,12.3912955354476,-2.95237961474403
0,83.3,"1","6","2016","JI2120",180,57.84043,72,4.3,12.3912955354476,-2.95237961474403
0,70.9,"1","6","2016","JI2120",180,57.84043,72,4.3,12.3912955354476,-2.95237961474403
0,55.9,"2","6","2016","JI2120",180,57.84043,72,4.3,12.3912955354476,-2.95237961474403
0,79.9,"1","6","2016","JI2120",180,57.84043,72,4.3,12.3912955354476,-2.95237961474403
0,52.8,"1","6","2016","JI2120",180,57.84043,72,4.3,12.3912955354476,-2.95237961474403
0,78.4,"1","6","2016","JI2120",180,57.84043,72,4.3,12.3912955354476,-2.95237961474403
0,55.8,"1","6","2016","JI2120",180,57.84043,72,4.3,12.3912955354476,-2.95237961474403
0,73.9,"1","6","2016","JI2120",180,57.84043,72,4.3,12.3912955354476,-2.95237961474403
0,66.7,"1","6","2016","JI2120",180,57.84043,72,4.3,12.3912955354476,-2.95237961474403
0,73.1,"1","6","2016","JI2120",180,57.84043,72,4.3,12.3912955354476,-2.95237961474403
0,55.3,"1","6","2016","JI2120",180,57.84043,72,4.3,12.3912955354476,-2.95237961474403
0,83.9,"1","6","2016","JI2120",180,57.84043,72,4.3,12.3912955354476,-2.95237961474403
0,57.8,"2","6","2016","JI2120",180,57.84043,72,4.3,12.3912955354476,-2.95237961474403
0,75,"1","6","2016","JI2120",180,57.84043,72,4.3,12.3912955354476,-2.95237961474403
0,66.2,"1","6","2016","JI2120",180,57.84043,72,4.3,12.3912955354476,-2.95237961474403
0,57,"2","6","2016","JI2120",180,57.84043,72,4.3,12.3912955354476,-2.95237961474403
0,61.2,"1","6","2016","JI2120",180,57.84043,72,4.3,12.3912955354476,-2.95237961474403
0,66.4,"1","6","2016","JI2120",180,57.84043,72,4.3,12.3912955354476,-2.95237961474403
0,60.2,"1","6","2016","JI2120",180,57.84043,72,4.3,12.3912955354476,-2.95237961474403
0,50.3,"1","6","2016","JI2120",180,57.84043,72,4.3,12.3912955354476,-2.95237961474403
0,53.9,"1","6","2016","JI2120",180,57.84043,72,4.3,12.3912955354476,-2.95237961474403
0,76,"1","6","2016","JI2120",180,57.84043,72,4.3,12.3912955354476,-2.95237961474403
0,53.8,"1","6","2016","JI2120",180,57.84043,72,4.3,12.3912955354476,-2.95237961474403
0,51,"1","6","2016","JI2120",180,57.84043,72,4.3,12.3912955354476,-2.95237961474403
0,60.2,"1","6","2016","JI2120",180,57.84043,72,4.3,12.3912955354476,-2.95237961474403
0,42.2,"1","6","2016","JI2120",180,57.84043,72,4.3,12.3912955354476,-2.95237961474403
0,53.4,"1","6","2016","JI2120",180,57.84043,72,4.3,12.3912955354476,-2.95237961474403
0,53.6,"2","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
0,54.7,"2","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
0,55.5,"2","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
0,56,"2","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
0,55.3,"2","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
0,57.6,"2","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
0,45.1,"2","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
0,52.9,"2","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
0,54.6,"2","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
1,53.8,"2","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
0,61.4,"2","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
1,54.7,"2","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
0,56.7,"2","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
0,56.8,"2","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
0,54.3,"2","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
0,48.3,"2","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
0,55.2,"2","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
0,51.5,"2","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
0,47.1,"2","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
0,57.4,"2","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
0,51,"2","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
1,58,"2","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
0,51,"2","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
0,57.5,"2","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
0,56,"2","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
0,52.8,"2","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
0,56.3,"2","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
0,53.8,"2","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
0,54.1,"2","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
1,49.7,"2","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
0,52.9,"2","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
0,55.4,"2","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
0,55.1,"2","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
0,51.9,"2","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
0,53.9,"2","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
0,57.4,"2","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
0,54.9,"2","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
0,52.8,"2","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
0,57.4,"2","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
0,51.6,"2","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
0,53.6,"2","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
0,46.9,"2","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
0,52.4,"2","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
0,55.7,"2","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
0,52.5,"2","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
1,52.9,"2","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
0,47.8,"2","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
0,53.4,"2","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
0,54.1,"2","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
0,59.3,"1","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
0,66.9,"1","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
0,70.3,"1","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
0,63.5,"1","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
0,53.7,"1","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
0,76,"1","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
0,56.2,"1","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
0,58.6,"1","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
0,57.6,"1","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
0,60.6,"1","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
1,63.1,"1","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
0,69.7,"1","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
0,58.8,"1","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
0,55.2,"1","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
0,49.6,"1","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
0,54.2,"1","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
0,56.7,"1","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
0,51.5,"1","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
0,51.7,"1","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
0,55.1,"1","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
0,60.2,"1","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
0,67.2,"1","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
0,64,"1","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
0,77.5,"1","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
0,77.6,"1","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
0,69,"1","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
1,71.6,"1","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
0,70.3,"1","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
0,56.6,"1","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
0,64.1,"1","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
0,65.3,"1","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
0,61,"1","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
0,68.4,"1","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
0,55,"1","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
0,56.7,"1","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
0,59.2,"1","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
0,72.4,"1","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
0,55.4,"1","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
0,57.5,"1","6","2016","K-22",193,58.33568,84,2.9,13.1998655272991,-1.4765216913229
